,time,name,x,y,speed
1922509,25201,1348869,12825.497568,13381.419302600001,12.5
1922512,25201,134898,13417.0649788,12139.4435706,12.5
1922548,25201,1350680,13567.16,12517.69,12.5
1922550,25201,1350757,13409.5309275,13378.312437999999,12.5
1922578,25201,1352006,13124.316425399998,13968.224358500001,12.5
1922593,25201,1352619,12952.42,13969.61,12.5
1922618,25201,1353750,14134.575288499998,13376.118548299999,12.5
1922641,25201,1354575,13751.9623661,12551.9110041,12.5
1922642,25201,1354607,13380.4175891,13372.1557047,12.5
1922643,25201,1354665,14388.320089200002,13723.4385095,12.5
1922650,25201,1355015,13738.1330067,12513.7658403,12.5
1922657,25201,1355298,13340.0601425,13363.621127600001,12.5
1922665,25201,1355774,13256.025525,13950.905382700003,12.5
1922673,25201,135603,12631.2091453,13425.793867200002,12.5
1922684,25201,1356635,14333.498356600001,13293.343297700001,12.5
