,time,name,x,y,speed
2130394,18066,30499,13146.11,13335.76,15.28
2130396,18066,31254,13206.44,13957.33,15.28
2130401,18066,331548,14194.7943011,13317.5352005,15.28
2130403,18066,335932,13632.7955873,13889.087654799998,15.28
2130436,18066,45864,14369.448432799998,13666.9632162,15.28
2130437,18066,460798,14436.9022918,13332.8732354,15.28
2130440,18066,474573,14367.7503757,13602.6046181,15.28
2130444,18066,487672,13167.8,13964.15,15.28
2130448,18066,497819,13167.8,13964.15,15.28
2130449,18066,506816,13275.7621698,13350.0237359,15.28
2130451,18066,516020,12945.1031739,13970.2182954,15.28
2130452,18066,528664,12944.74,13987.94,15.28
2130454,18066,537514,14331.456993700001,13465.385057,15.28
2130529,18066,593451,12554.8423686,12812.3303774,15.28
2130657,18066,736276,12976.53,13292.29,15.28
2130660,18066,757312,14388.1413903,13710.2457197,15.28
2130696,18067,1026890,13732.07,13501.16,15.28
2130700,18067,1033700,12796.85,13458.04,15.28
2130710,18067,1045852,13716.436331600002,12529.306227,15.28
2130721,18067,106953,13226.01,12893.33,15.28
2130726,18067,1072188,14089.0247002,13257.8408581,15.28
2130733,18067,1080609,14125.3514248,12093.5235642,15.28
2130735,18067,1082668,13413.12,13934.94,15.28
2130739,18067,1085033,13269.281550900001,12859.3674775,15.28
2130754,18067,1108604,13721.7437891,13547.8718447,15.28
2130755,18067,1110350,14382.8927352,13992.946817500002,15.28
2130765,18067,1122454,14428.178873299998,12929.4006571,15.28
2130767,18067,1123999,13189.050484399999,13200.3689268,15.28
2130808,18067,1166384,13992.413075999999,13875.880877700001,15.28
2130814,18067,1173953,13379.24,12040.33,15.28
2130856,18067,1230248,12991.8476281,13970.3188292,15.28
2130861,18067,1234431,13390.05,12764.58,15.28
2130883,18067,1254924,12714.65,13054.92,15.28
2130888,18067,1261703,14387.6473669,13969.7526696,15.28
2130890,18067,1265310,13251.8431673,13344.965473,15.28
2130978,18067,1398186,13316.5056228,13353.5645058,15.28
2130981,18067,1400218,13571.417117299998,12543.763829700001,15.28
2131004,18067,1440153,13688.941367,12598.486428,15.28
2131013,18067,1447387,12787.2888828,13497.154152399999,15.28
2131020,18067,1454961,12750.3,13094.69,15.28
2131077,18067,1574208,13934.8365065,13219.382769700002,15.28
2131081,18067,1586757,14228.5956143,13398.2205756,15.28
2131175,18067,247261,12952.42,13969.61,15.28
2131294,18067,30499,13146.11,13335.76,15.28
2131296,18067,31254,13203.4305171,13957.861176800001,15.28
2131301,18067,331548,14208.109269499999,13310.0392006,15.28
2131303,18067,335932,13645.07,13887.6,15.28
2131336,18067,45864,14367.1997042,13651.8495926,15.28
2131337,18067,460798,14421.8937801,13330.0056621,15.28
2131340,18067,474573,14370.6687403,13617.6033363,15.28
2131344,18067,487672,13167.8,13964.15,15.28
2131348,18067,497819,13167.8,13964.15,15.28
2131349,18067,506816,13260.8127933,13346.862321600001,15.28
2131351,18067,516020,12952.42,13969.61,15.28
2131352,18067,528664,12944.74,13987.94,15.28
2131354,18067,537514,14331.45,13465.62,15.28
2131429,18067,593451,12563.1869177,12825.1306469,15.28
2131557,18067,736276,12976.53,13292.29,15.28
2131560,18067,757312,14388.3483419,13725.524318099999,15.28
2131596,18068,1026890,13732.07,13501.16,15.28
2131600,18068,1033700,12795.7615279,13462.492896200001,15.28
2131610,18068,1045852,13704.0140745,12538.2037506,15.28
